D2,Acris_crepitans.ASV11938
D2,Acris_crepitans.ASV11941
D2,Acris_crepitans.ASV11942
D2,Acris_crepitans.ASV11947
SW,Acris_crepitans.ASV1195
SW,Acris_crepitans.ASV1196
SW,Acris_crepitans.ASV12080
SW,Acris_crepitans.ASV12084
SW,Acris_crepitans.ASV12087
SW,Acris_crepitans.ASV12092
SW,Acris_crepitans.ASV12096
SW,Acris_crepitans.ASV1210
SW,Acris_crepitans.ASV1221
SW,Acris_crepitans.ASV1232
D2,Acris_crepitans.ASV1236
SW,Acris_crepitans.ASV1237
D2,Acris_crepitans.ASV1238
SW,Acris_crepitans.ASV1238
D2,Acris_crepitans.ASV1242
SW,Acris_crepitans.ASV1245
D2,Acris_crepitans.ASV1246
SW,Acris_crepitans.ASV1249
D2,Acris_crepitans.ASV125
SW,Acris_crepitans.ASV125
SW,Acris_crepitans.ASV1258
D2,Acris_crepitans.ASV1260
SW,Acris_crepitans.ASV1261
D2,Acris_crepitans.ASV1262
SW,Acris_crepitans.ASV1264
SW,Acris_crepitans.ASV1267
SW,Acris_crepitans.ASV1269
D2,Acris_crepitans.ASV127
SW,Acris_crepitans.ASV127
SW,Acris_crepitans.ASV1283
D2,Acris_crepitans.ASV1284
SW,Acris_crepitans.ASV13
SW,Acris_crepitans.ASV1302
SW,Acris_crepitans.ASV1303
SW,Acris_crepitans.ASV1306
D2,Acris_crepitans.ASV1308
SW,Acris_crepitans.ASV1309
SW,Acris_crepitans.ASV1318
D2,Acris_crepitans.ASV132
SW,Acris_crepitans.ASV132
SW,Acris_crepitans.ASV1320
SW,Acris_crepitans.ASV1324
SW,Acris_crepitans.ASV1326
D2,Acris_crepitans.ASV1330
SW,Acris_crepitans.ASV1339
D2,Acris_crepitans.ASV1340
D2,Acris_crepitans.ASV1341
SW,Acris_crepitans.ASV1356
SW,Acris_crepitans.ASV1362
SW,Acris_crepitans.ASV1367
SW,Acris_crepitans.ASV1372
D2,Acris_crepitans.ASV1379
D2,Acris_crepitans.ASV1385
D2,Acris_crepitans.ASV139
SW,Acris_crepitans.ASV1395
SW,Acris_crepitans.ASV1396
D2,Acris_crepitans.ASV1398
D2,Acris_crepitans.ASV1414
SW,Acris_crepitans.ASV1414
SW,Acris_crepitans.ASV1417
SW,Acris_crepitans.ASV142
D2,Acris_crepitans.ASV1421
D2,Acris_crepitans.ASV1422
SW,Acris_crepitans.ASV1432
SW,Acris_crepitans.ASV144
D2,Acris_crepitans.ASV1449
D2,Acris_crepitans.ASV1451
SW,Acris_crepitans.ASV1454
SW,Acris_crepitans.ASV1455
SW,Acris_crepitans.ASV146
SW,Acris_crepitans.ASV1461
SW,Acris_crepitans.ASV1466
SW,Acris_crepitans.ASV1468
SW,Acris_crepitans.ASV147
SW,Acris_crepitans.ASV1476
D2,Acris_crepitans.ASV1487
SW,Acris_crepitans.ASV1492
D2,Acris_crepitans.ASV1493
D2,Acris_crepitans.ASV15
D2,Acris_crepitans.ASV150
D2,Acris_crepitans.ASV1500
SW,Acris_crepitans.ASV1504
SW,Acris_crepitans.ASV151
SW,Acris_crepitans.ASV1513
D2,Acris_crepitans.ASV1517
D2,Acris_crepitans.ASV1518
D2,Acris_crepitans.ASV1523
SW,Acris_crepitans.ASV1529
D2,Acris_crepitans.ASV153
D2,Acris_crepitans.ASV1530
SW,Acris_crepitans.ASV1533
SW,Acris_crepitans.ASV1534
D2,Acris_crepitans.ASV1541
D2,Acris_crepitans.ASV1543
SW,Acris_crepitans.ASV1548
SW,Acris_crepitans.ASV1551
D2,Acris_crepitans.ASV1553
D2,Acris_crepitans.ASV156
D2,Acris_crepitans.ASV1560
D2,Acris_crepitans.ASV1563
D2,Acris_crepitans.ASV1567
D2,Acris_crepitans.ASV1568
SW,Acris_crepitans.ASV1569
SW,Acris_crepitans.ASV1570
SW,Acris_crepitans.ASV1571
SW,Acris_crepitans.ASV1578
D2,Acris_crepitans.ASV159
SW,Acris_crepitans.ASV159
D2,Acris_crepitans.ASV1591
D2,Acris_crepitans.ASV1596
SW,Acris_crepitans.ASV160
D2,Acris_crepitans.ASV1610
SW,Acris_crepitans.ASV1617
SW,Acris_crepitans.ASV1618
D2,Acris_crepitans.ASV162
D2,Acris_crepitans.ASV1626
D2,Acris_crepitans.ASV1644
SW,Acris_crepitans.ASV1645
SW,Acris_crepitans.ASV1649
SW,Acris_crepitans.ASV165
D2,Acris_crepitans.ASV1652
D2,Acris_crepitans.ASV166
D2,Acris_crepitans.ASV167
SW,Acris_crepitans.ASV168
SW,Acris_crepitans.ASV1684
SW,Acris_crepitans.ASV1685
SW,Acris_crepitans.ASV1687
SW,Acris_crepitans.ASV1695
D2,Acris_crepitans.ASV170
SW,Acris_crepitans.ASV170
D2,Acris_crepitans.ASV1704
D2,Acris_crepitans.ASV1710
D2,Acris_crepitans.ASV1720
SW,Acris_crepitans.ASV1728
D2,Acris_crepitans.ASV1738
D2,Acris_crepitans.ASV1739
SW,Acris_crepitans.ASV1745
SW,Acris_crepitans.ASV1746
D2,Acris_crepitans.ASV175
D2,Acris_crepitans.ASV1759
D2,Acris_crepitans.ASV176
SW,Acris_crepitans.ASV176
SW,Acris_crepitans.ASV1778
SW,Acris_crepitans.ASV1779
SW,Acris_crepitans.ASV1781
SW,Acris_crepitans.ASV1782
D2,Acris_crepitans.ASV1784
SW,Acris_crepitans.ASV1786
D2,Acris_crepitans.ASV180
SW,Acris_crepitans.ASV180
D2,Acris_crepitans.ASV1803
SW,Acris_crepitans.ASV1805
D2,Acris_crepitans.ASV181
SW,Acris_crepitans.ASV181
SW,Acris_crepitans.ASV182
SW,Acris_crepitans.ASV1821
SW,Acris_crepitans.ASV1822
SW,Acris_crepitans.ASV1827
D2,Acris_crepitans.ASV1829
SW,Acris_crepitans.ASV184
SW,Acris_crepitans.ASV1842
D2,Acris_crepitans.ASV1845
SW,Acris_crepitans.ASV1854
SW,Acris_crepitans.ASV1855
D2,Acris_crepitans.ASV1871
D2,Acris_crepitans.ASV1883
D2,Acris_crepitans.ASV19
D2,Acris_crepitans.ASV1904
SW,Acris_crepitans.ASV1912
SW,Acris_crepitans.ASV1919
D2,Acris_crepitans.ASV192
D2,Acris_crepitans.ASV193
D2,Acris_crepitans.ASV1933
SW,Acris_crepitans.ASV1934
SW,Acris_crepitans.ASV194
SW,Acris_crepitans.ASV1942
SW,Acris_crepitans.ASV1962
D2,Acris_crepitans.ASV197
D2,Acris_crepitans.ASV1977
SW,Acris_crepitans.ASV198
SW,Acris_crepitans.ASV1988
SW,Acris_crepitans.ASV1989
SW,Acris_crepitans.ASV1990
SW,Acris_crepitans.ASV1991
D2,Acris_crepitans.ASV1992
SW,Acris_crepitans.ASV2005
D2,Acris_crepitans.ASV2009
D2,Acris_crepitans.ASV2011
D2,Acris_crepitans.ASV2016
D2,Acris_crepitans.ASV2017
SW,Acris_crepitans.ASV2019
SW,Acris_crepitans.ASV2020
SW,Acris_crepitans.ASV2021
SW,Acris_crepitans.ASV2026
D2,Acris_crepitans.ASV2030
SW,Acris_crepitans.ASV2034
SW,Acris_crepitans.ASV2041
SW,Acris_crepitans.ASV2048
D2,Acris_crepitans.ASV2049
SW,Acris_crepitans.ASV2058
SW,Acris_crepitans.ASV206
D2,Acris_crepitans.ASV2061
D2,Acris_crepitans.ASV2062
D2,Acris_crepitans.ASV2070
SW,Acris_crepitans.ASV2078
SW,Acris_crepitans.ASV2079
SW,Acris_crepitans.ASV208
D2,Acris_crepitans.ASV2081
SW,Acris_crepitans.ASV2085
SW,Acris_crepitans.ASV2087
D2,Acris_crepitans.ASV21
SW,Acris_crepitans.ASV21
D2,Acris_crepitans.ASV210
SW,Acris_crepitans.ASV210
SW,Acris_crepitans.ASV2102
D2,Acris_crepitans.ASV2115
SW,Acris_crepitans.ASV2118
SW,Acris_crepitans.ASV2119
D2,Acris_crepitans.ASV2128
D2,Acris_crepitans.ASV213
D2,Acris_crepitans.ASV2138
D2,Acris_crepitans.ASV214
SW,Acris_crepitans.ASV2143
SW,Acris_crepitans.ASV2147
SW,Acris_crepitans.ASV2148
SW,Acris_crepitans.ASV2149
SW,Acris_crepitans.ASV215
D2,Acris_crepitans.ASV2157
D2,Acris_crepitans.ASV2161
SW,Acris_crepitans.ASV2163
D2,Acris_crepitans.ASV2164
SW,Acris_crepitans.ASV2166
SW,Acris_crepitans.ASV2168
D2,Acris_crepitans.ASV2178
D2,Acris_crepitans.ASV218
SW,Acris_crepitans.ASV2187
D2,Acris_crepitans.ASV220
D2,Acris_crepitans.ASV2200
SW,Acris_crepitans.ASV2219
SW,Acris_crepitans.ASV2228
SW,Acris_crepitans.ASV224
SW,Acris_crepitans.ASV2242
D2,Acris_crepitans.ASV225
SW,Acris_crepitans.ASV226
SW,Acris_crepitans.ASV2261
SW,Acris_crepitans.ASV2264
SW,Acris_crepitans.ASV2265
D2,Acris_crepitans.ASV2267
SW,Acris_crepitans.ASV227
SW,Acris_crepitans.ASV2277
SW,Acris_crepitans.ASV2284
D2,Acris_crepitans.ASV229
SW,Acris_crepitans.ASV23
SW,Acris_crepitans.ASV2309
SW,Acris_crepitans.ASV2318
D2,Acris_crepitans.ASV2325
SW,Acris_crepitans.ASV2327
D2,Acris_crepitans.ASV233
SW,Acris_crepitans.ASV233
SW,Acris_crepitans.ASV2332
SW,Acris_crepitans.ASV235
SW,Acris_crepitans.ASV2353
SW,Acris_crepitans.ASV2355
SW,Acris_crepitans.ASV2372
SW,Acris_crepitans.ASV239
SW,Acris_crepitans.ASV2394
SW,Acris_crepitans.ASV2410
D2,Acris_crepitans.ASV242
SW,Acris_crepitans.ASV2422
D2,Acris_crepitans.ASV243
SW,Acris_crepitans.ASV243
SW,Acris_crepitans.ASV2431
SW,Acris_crepitans.ASV2437
D2,Acris_crepitans.ASV2463
SW,Acris_crepitans.ASV2468
D2,Acris_crepitans.ASV247
SW,Acris_crepitans.ASV2471
SW,Acris_crepitans.ASV2472
SW,Acris_crepitans.ASV2473
D2,Acris_crepitans.ASV2479
SW,Acris_crepitans.ASV2499
SW,Acris_crepitans.ASV251
SW,Acris_crepitans.ASV2515
SW,Acris_crepitans.ASV2516
D2,Acris_crepitans.ASV2528
SW,Acris_crepitans.ASV2541
SW,Acris_crepitans.ASV255
SW,Acris_crepitans.ASV2558
SW,Acris_crepitans.ASV2559
SW,Acris_crepitans.ASV256
SW,Acris_crepitans.ASV2563
SW,Acris_crepitans.ASV2570
SW,Acris_crepitans.ASV258
D2,Acris_crepitans.ASV2590
D2,Acris_crepitans.ASV2597
D2,Acris_crepitans.ASV260
D2,Acris_crepitans.ASV2608
D2,Acris_crepitans.ASV261
SW,Acris_crepitans.ASV2610
SW,Acris_crepitans.ASV2613
SW,Acris_crepitans.ASV2614
SW,Acris_crepitans.ASV2615
D2,Acris_crepitans.ASV2631
D2,Acris_crepitans.ASV2657
D2,Acris_crepitans.ASV2659
SW,Acris_crepitans.ASV2669
D2,Acris_crepitans.ASV267
SW,Acris_crepitans.ASV267
SW,Acris_crepitans.ASV2673
SW,Acris_crepitans.ASV2675
SW,Acris_crepitans.ASV2676
SW,Acris_crepitans.ASV2677
SW,Acris_crepitans.ASV2678
SW,Acris_crepitans.ASV2679
SW,Acris_crepitans.ASV2685
D2,Acris_crepitans.ASV2688
SW,Acris_crepitans.ASV2693
SW,Acris_crepitans.ASV27
SW,Acris_crepitans.ASV2706
SW,Acris_crepitans.ASV2710
D2,Acris_crepitans.ASV2717
D2,Acris_crepitans.ASV273
SW,Acris_crepitans.ASV273
SW,Acris_crepitans.ASV2733
SW,Acris_crepitans.ASV2735
SW,Acris_crepitans.ASV2736
SW,Acris_crepitans.ASV2737
SW,Acris_crepitans.ASV2748
SW,Acris_crepitans.ASV276
D2,Acris_crepitans.ASV2786
D2,Acris_crepitans.ASV2787
SW,Acris_crepitans.ASV2787
SW,Acris_crepitans.ASV279
SW,Acris_crepitans.ASV2793
SW,Acris_crepitans.ASV2794
SW,Acris_crepitans.ASV2795
SW,Acris_crepitans.ASV2797
D2,Acris_crepitans.ASV28
D2,Acris_crepitans.ASV281
SW,Acris_crepitans.ASV281
D2,Acris_crepitans.ASV2820
D2,Acris_crepitans.ASV2822
D2,Acris_crepitans.ASV283
SW,Acris_crepitans.ASV283
D2,Acris_crepitans.ASV2842
SW,Acris_crepitans.ASV2847
D2,Acris_crepitans.ASV285
SW,Acris_crepitans.ASV2865
D2,Acris_crepitans.ASV2881
SW,Acris_crepitans.ASV2882
SW,Acris_crepitans.ASV2885
D2,Acris_crepitans.ASV2892
D2,Acris_crepitans.ASV2917
SW,Acris_crepitans.ASV2926
SW,Acris_crepitans.ASV2927
SW,Acris_crepitans.ASV2928
D2,Acris_crepitans.ASV2931
SW,Acris_crepitans.ASV2960
SW,Acris_crepitans.ASV2988
D2,Acris_crepitans.ASV299
SW,Acris_crepitans.ASV2990
D2,Acris_crepitans.ASV3001
D2,Acris_crepitans.ASV301
SW,Acris_crepitans.ASV303
D2,Acris_crepitans.ASV3038
D2,Acris_crepitans.ASV3039
SW,Acris_crepitans.ASV304
SW,Acris_crepitans.ASV3056
SW,Acris_crepitans.ASV3061
SW,Acris_crepitans.ASV3062
D2,Acris_crepitans.ASV308
SW,Acris_crepitans.ASV308
SW,Acris_crepitans.ASV3082
SW,Acris_crepitans.ASV309
SW,Acris_crepitans.ASV31
D2,Acris_crepitans.ASV3101
D2,Acris_crepitans.ASV3117
SW,Acris_crepitans.ASV313
SW,Acris_crepitans.ASV3130
SW,Acris_crepitans.ASV3131
SW,Acris_crepitans.ASV3132
SW,Acris_crepitans.ASV3159
SW,Acris_crepitans.ASV3164
D2,Acris_crepitans.ASV317
D2,Acris_crepitans.ASV3178
D2,Acris_crepitans.ASV3180
D2,Acris_crepitans.ASV3190
D2,Acris_crepitans.ASV3193
SW,Acris_crepitans.ASV320
SW,Acris_crepitans.ASV3217
SW,Acris_crepitans.ASV3218
SW,Acris_crepitans.ASV3226
SW,Acris_crepitans.ASV3227
SW,Acris_crepitans.ASV323
SW,Acris_crepitans.ASV3234
D2,Acris_crepitans.ASV326
D2,Acris_crepitans.ASV3276
D2,Acris_crepitans.ASV328
D2,Acris_crepitans.ASV3282
D2,Acris_crepitans.ASV3294
D2,Acris_crepitans.ASV3295
SW,Acris_crepitans.ASV330
SW,Acris_crepitans.ASV3313
SW,Acris_crepitans.ASV3314
SW,Acris_crepitans.ASV3315
SW,Acris_crepitans.ASV3316
SW,Acris_crepitans.ASV3317
D2,Acris_crepitans.ASV3348
SW,Acris_crepitans.ASV3355
SW,Acris_crepitans.ASV3362
SW,Acris_crepitans.ASV3363
D2,Acris_crepitans.ASV338
D2,Acris_crepitans.ASV3387
SW,Acris_crepitans.ASV340
D2,Acris_crepitans.ASV3400
D2,Acris_crepitans.ASV3401
D2,Acris_crepitans.ASV341
SW,Acris_crepitans.ASV3414
SW,Acris_crepitans.ASV3415
SW,Acris_crepitans.ASV3416
SW,Acris_crepitans.ASV342
SW,Acris_crepitans.ASV3420
SW,Acris_crepitans.ASV3421
SW,Acris_crepitans.ASV3422
SW,Acris_crepitans.ASV3423
SW,Acris_crepitans.ASV3424
D2,Acris_crepitans.ASV343
D2,Acris_crepitans.ASV3446
D2,Acris_crepitans.ASV346
SW,Acris_crepitans.ASV346
SW,Acris_crepitans.ASV3469
D2,Acris_crepitans.ASV3477
SW,Acris_crepitans.ASV3485
SW,Acris_crepitans.ASV3489
D2,Acris_crepitans.ASV3505
D2,Acris_crepitans.ASV3507
D2,Acris_crepitans.ASV3509
SW,Acris_crepitans.ASV3519
SW,Acris_crepitans.ASV3520
SW,Acris_crepitans.ASV3521
SW,Acris_crepitans.ASV3522
SW,Acris_crepitans.ASV3524
D2,Acris_crepitans.ASV3554
D2,Acris_crepitans.ASV356
D2,Acris_crepitans.ASV3571
D2,Acris_crepitans.ASV359
SW,Acris_crepitans.ASV359
D2,Acris_crepitans.ASV3609
D2,Acris_crepitans.ASV361
D2,Acris_crepitans.ASV3610
SW,Acris_crepitans.ASV3623
SW,Acris_crepitans.ASV3624
SW,Acris_crepitans.ASV3626
SW,Acris_crepitans.ASV3627
SW,Acris_crepitans.ASV3628
D2,Acris_crepitans.ASV364
SW,Acris_crepitans.ASV3661
SW,Acris_crepitans.ASV3669
SW,Acris_crepitans.ASV368
D2,Acris_crepitans.ASV37
SW,Acris_crepitans.ASV37
D2,Acris_crepitans.ASV3723
D2,Acris_crepitans.ASV3724
D2,Acris_crepitans.ASV3725
D2,Acris_crepitans.ASV3726
SW,Acris_crepitans.ASV374
SW,Acris_crepitans.ASV3741
SW,Acris_crepitans.ASV3742
SW,Acris_crepitans.ASV3743
SW,Acris_crepitans.ASV3744
SW,Acris_crepitans.ASV3745
SW,Acris_crepitans.ASV3746
D2,Acris_crepitans.ASV375
SW,Acris_crepitans.ASV3750
SW,Acris_crepitans.ASV3751
SW,Acris_crepitans.ASV3770
SW,Acris_crepitans.ASV382
D2,Acris_crepitans.ASV3823
D2,Acris_crepitans.ASV3837
D2,Acris_crepitans.ASV3838
SW,Acris_crepitans.ASV385
SW,Acris_crepitans.ASV3860
SW,Acris_crepitans.ASV3862
SW,Acris_crepitans.ASV3863
SW,Acris_crepitans.ASV3864
SW,Acris_crepitans.ASV3865
SW,Acris_crepitans.ASV3882
SW,Acris_crepitans.ASV3890
D2,Acris_crepitans.ASV390
D2,Acris_crepitans.ASV391
D2,Acris_crepitans.ASV392
SW,Acris_crepitans.ASV392
SW,Acris_crepitans.ASV393
SW,Acris_crepitans.ASV3945
D2,Acris_crepitans.ASV3950
D2,Acris_crepitans.ASV3964
D2,Acris_crepitans.ASV398
D2,Acris_crepitans.ASV3993
D2,Acris_crepitans.ASV40
SW,Acris_crepitans.ASV40
D2,Acris_crepitans.ASV400
SW,Acris_crepitans.ASV4000
SW,Acris_crepitans.ASV4006
SW,Acris_crepitans.ASV4007
SW,Acris_crepitans.ASV4008
SW,Acris_crepitans.ASV4009
SW,Acris_crepitans.ASV4010
SW,Acris_crepitans.ASV4011
SW,Acris_crepitans.ASV404
SW,Acris_crepitans.ASV4058
D2,Acris_crepitans.ASV4063
D2,Acris_crepitans.ASV41
D2,Acris_crepitans.ASV412
SW,Acris_crepitans.ASV4136
SW,Acris_crepitans.ASV4137
SW,Acris_crepitans.ASV4138
SW,Acris_crepitans.ASV4139
SW,Acris_crepitans.ASV4140
SW,Acris_crepitans.ASV4141
SW,Acris_crepitans.ASV415
D2,Acris_crepitans.ASV416
SW,Acris_crepitans.ASV4169
D2,Acris_crepitans.ASV4184
SW,Acris_crepitans.ASV422
SW,Acris_crepitans.ASV4224
D2,Acris_crepitans.ASV4235
D2,Acris_crepitans.ASV4258
D2,Acris_crepitans.ASV4259
D2,Acris_crepitans.ASV4260
SW,Acris_crepitans.ASV4283
SW,Acris_crepitans.ASV4290
SW,Acris_crepitans.ASV4291
SW,Acris_crepitans.ASV4292
SW,Acris_crepitans.ASV4293
SW,Acris_crepitans.ASV4295
SW,Acris_crepitans.ASV4296
D2,Acris_crepitans.ASV43
SW,Acris_crepitans.ASV432
D2,Acris_crepitans.ASV433
SW,Acris_crepitans.ASV437
SW,Acris_crepitans.ASV438
D2,Acris_crepitans.ASV4419
D2,Acris_crepitans.ASV4421
D2,Acris_crepitans.ASV4422
SW,Acris_crepitans.ASV443
SW,Acris_crepitans.ASV4445
SW,Acris_crepitans.ASV4447
SW,Acris_crepitans.ASV4448
SW,Acris_crepitans.ASV4449
SW,Acris_crepitans.ASV4450
SW,Acris_crepitans.ASV4451
SW,Acris_crepitans.ASV4452
SW,Acris_crepitans.ASV4453
SW,Acris_crepitans.ASV448
SW,Acris_crepitans.ASV4559
D2,Acris_crepitans.ASV458
D2,Acris_crepitans.ASV4603
D2,Acris_crepitans.ASV4604
D2,Acris_crepitans.ASV4605
D2,Acris_crepitans.ASV461
SW,Acris_crepitans.ASV4632
SW,Acris_crepitans.ASV4633
SW,Acris_crepitans.ASV4634
SW,Acris_crepitans.ASV4635
SW,Acris_crepitans.ASV4636
SW,Acris_crepitans.ASV4637
SW,Acris_crepitans.ASV4638
D2,Acris_crepitans.ASV464
SW,Acris_crepitans.ASV464
D2,Acris_crepitans.ASV465
SW,Acris_crepitans.ASV465
SW,Acris_crepitans.ASV4672
D2,Acris_crepitans.ASV4696
D2,Acris_crepitans.ASV4701
D2,Acris_crepitans.ASV4711
D2,Acris_crepitans.ASV4733
SW,Acris_crepitans.ASV474
SW,Acris_crepitans.ASV476
D2,Acris_crepitans.ASV4775
SW,Acris_crepitans.ASV48
D2,Acris_crepitans.ASV4801
D2,Acris_crepitans.ASV4802
D2,Acris_crepitans.ASV4803
D2,Acris_crepitans.ASV4804
SW,Acris_crepitans.ASV4818
SW,Acris_crepitans.ASV482
SW,Acris_crepitans.ASV4837
SW,Acris_crepitans.ASV4838
SW,Acris_crepitans.ASV4839
SW,Acris_crepitans.ASV4841
SW,Acris_crepitans.ASV4842
SW,Acris_crepitans.ASV4843
SW,Acris_crepitans.ASV4844
SW,Acris_crepitans.ASV4846
SW,Acris_crepitans.ASV4847
SW,Acris_crepitans.ASV4848
SW,Acris_crepitans.ASV485
D2,Acris_crepitans.ASV488
D2,Acris_crepitans.ASV4895
SW,Acris_crepitans.ASV49
D2,Acris_crepitans.ASV4905
D2,Acris_crepitans.ASV4912
SW,Acris_crepitans.ASV494
D2,Acris_crepitans.ASV495
D2,Acris_crepitans.ASV4968
D2,Acris_crepitans.ASV4972
D2,Acris_crepitans.ASV4996
D2,Acris_crepitans.ASV4997
D2,Acris_crepitans.ASV4998
D2,Acris_crepitans.ASV4999
D2,Acris_crepitans.ASV5000
D2,Acris_crepitans.ASV5001
SW,Acris_crepitans.ASV502
SW,Acris_crepitans.ASV503
SW,Acris_crepitans.ASV5035
SW,Acris_crepitans.ASV5036
SW,Acris_crepitans.ASV5037
SW,Acris_crepitans.ASV5038
SW,Acris_crepitans.ASV5039
SW,Acris_crepitans.ASV5040
SW,Acris_crepitans.ASV5041
SW,Acris_crepitans.ASV507
SW,Acris_crepitans.ASV5120
D2,Acris_crepitans.ASV5122
SW,Acris_crepitans.ASV516
D2,Acris_crepitans.ASV517
D2,Acris_crepitans.ASV5170
SW,Acris_crepitans.ASV518
D2,Acris_crepitans.ASV5208
D2,Acris_crepitans.ASV5209
D2,Acris_crepitans.ASV5210
D2,Acris_crepitans.ASV5211
D2,Acris_crepitans.ASV5212
D2,Acris_crepitans.ASV5213
D2,Acris_crepitans.ASV5214
D2,Acris_crepitans.ASV5215
D2,Acris_crepitans.ASV5216
D2,Acris_crepitans.ASV524
SW,Acris_crepitans.ASV5240
SW,Acris_crepitans.ASV5252
SW,Acris_crepitans.ASV5253
SW,Acris_crepitans.ASV5254
SW,Acris_crepitans.ASV5256
SW,Acris_crepitans.ASV5258
SW,Acris_crepitans.ASV5259
D2,Acris_crepitans.ASV526
SW,Acris_crepitans.ASV5261
SW,Acris_crepitans.ASV5262
SW,Acris_crepitans.ASV5306
SW,Acris_crepitans.ASV5308
D2,Acris_crepitans.ASV533
SW,Acris_crepitans.ASV535
D2,Acris_crepitans.ASV539
D2,Acris_crepitans.ASV54
D2,Acris_crepitans.ASV543
D2,Acris_crepitans.ASV544
D2,Acris_crepitans.ASV5454
D2,Acris_crepitans.ASV5455
D2,Acris_crepitans.ASV5456
D2,Acris_crepitans.ASV5457
SW,Acris_crepitans.ASV5495
SW,Acris_crepitans.ASV5496
SW,Acris_crepitans.ASV5497
SW,Acris_crepitans.ASV5499
SW,Acris_crepitans.ASV5500
SW,Acris_crepitans.ASV5501
SW,Acris_crepitans.ASV5502
SW,Acris_crepitans.ASV5503
D2,Acris_crepitans.ASV5518
D2,Acris_crepitans.ASV552
SW,Acris_crepitans.ASV5550
D2,Acris_crepitans.ASV5567
D2,Acris_crepitans.ASV558
D2,Acris_crepitans.ASV560
